state,puma,led_code,total_employed_pre,total_unemployed_post,percent_change_imputed,state_imputation
24,00507,22,600,-30.310084093236547,0.05051680682206091,0
24,00507,23,3643,14.528927378028644,-0.00398817660665074,0
24,00507,31,858,42.755559953770856,-0.04983165495777489,0
24,00507,32,821,16.809140912594724,-0.020473984059189678,0
24,00507,33,1067,37.3695784172387,-0.03502303506770262,0
24,00507,42,1098,4.91951190936274,-0.00448042978994785,0
24,00507,44,3853,51.30427784164421,-0.013315410807589984,0
24,00507,45,1030,-5.998681416751274,0.0058239625405352175,0
24,00507,48,3004,200.1047481835468,-0.0666127657069064,0
24,00507,49,682,-81.28987172346723,0.11919336029833905,0
24,00507,51,528,78.95090496498133,-0.14952822910034344,0
24,00507,52,2123,-20.50113087787808,0.009656679641016524,0
24,00507,53,464,23.412159930737467,-0.05045724123003764,0
24,00507,54,5584,13.10866394034295,-0.0023475401039296114,0
24,00507,56,2568,127.88893546317433,-0.049800987329896546,0
24,00507,61,6379,501.6168777118271,-0.0786356604031709,0
24,00507,62,9124,538.1390117985962,-0.058980601906904455,0
24,00507,71,703,194.47233822903888,-0.2766320600697566,0
24,00507,72,3063,587.9696084292527,-0.19195873601999763,0
24,00507,81,3764,306.0872349644546,-0.08131966922541302,0
24,00507,92,4519,181.58429339759925,-0.04018240615127224,0
24,00507,55,42,6.0282942199339775,-0.1435308147603328,0
24,00601,11,191,0,-0,0
24,00601,21,163,-21.793356276442303,0.1337015722481123,0
24,00601,22,454,-16.956531903089385,0.03734918921385327,0
24,00601,23,4565,18.206026209360626,-0.00398817660665074,0
24,00601,31,942,45.71845204582938,-0.048533388583682995,0
24,00601,32,1498,-4.584195231233525,0.0030602104347353305,0
24,00601,33,2681,144.62745424267828,-0.05394533914311014,0
24,00601,42,1931,-6.860287306741711,0.0035527122251381204,0
24,00601,44,5432,-119.42220797483253,0.02198494255795886,0
24,00601,45,1712,-142.10964281919786,0.08300796893644735,0
24,00601,48,1792,124.73265366531483,-0.06960527548287658,0
24,00601,49,885,-115.02282045533704,0.12996928865009835,0
24,00601,51,1090,77.32827815482544,-0.0709433744539683,0
24,00601,52,3727,-26.97495090493998,0.007237711538755026,0
24,00601,53,1441,75.696577195742,-0.05253058792209715,0
24,00601,54,7302,7.039236948732227,-9.640149203960869e-4,0
24,00601,56,2079,48.81166015422008,-0.02347843201261187,0
24,00601,61,7379,685.0133209770955,-0.09283281216656668,0
24,00601,62,8679,488.07633767657643,-0.056236471676065956,0
24,00601,71,1399,362.28826592600876,-0.2589623058799205,0
24,00601,72,2922,502.8047296179789,-0.17207554059479088,0
24,00601,81,3383,342.4389435537443,-0.10122345360737343,0
24,00601,92,7219,291.10936543980677,-0.040325441950381874,0
24,00602,11,72,0,-0,0
24,00602,21,194,-19.042245200612783,0.09815590309594217,0
24,00602,22,157,-6.7235907801477985,0.04282541898183311,0
24,00602,23,3278,13.073242916601124,-0.00398817660665074,0
24,00602,31,639,18.972258927653552,-0.029690546052665967,0
24,00602,32,1063,13.302665749023742,-0.012514266932289504,0
24,00602,33,1827,99.67205045922304,-0.05455503582880298,0
24,00602,42,831,2.36345991968256,-0.0028441154268141517,0
24,00602,44,6517,-147.08809423316308,0.022569908582655066,0
24,00602,45,1654,-115.15996883249409,0.06962513230501456,0
24,00602,48,2210,234.73727849360145,-0.10621596311927667,0
24,00602,49,939,-33.71876646931791,0.03590922946679224,0
24,00602,51,1704,345.7539287707236,-0.2029072351940866,0
24,00602,52,2562,5.154927241399833,-0.0020120715227946264,0
24,00602,53,889,47.48703976685052,-0.053416242707368417,0
24,00602,54,6391,-2.375693238005515,3.717248064474284e-4,0
24,00602,56,1137,45.59254321158501,-0.04009898259594108,0
24,00602,61,4575,397.89403826570066,-0.08697137448430615,0
24,00602,62,10621,789.8927144104107,-0.07437084214390459,0
24,00602,71,520,185.2121981593993,-0.35617730415269094,0
24,00602,72,4807,893.50078231382,-0.18587492871100894,0
24,00602,81,3874,361.60306830189836,-0.0933410088543878,0
24,00602,92,7138,289.54985648406745,-0.04056456381116103,0
24,00602,55,0,0,0,0
24,00700,11,559,0,-0,0
24,00700,21,70,-9.359110057367861,0.1337015722481123,0
24,00700,22,119,-6.363085958393872,0.05347131057473842,0
24,00700,23,4032,16.080328078015782,-0.00398817660665074,0
24,00700,31,281,11.020838338238086,-0.039220065260633756,0
24,00700,32,1871,36.766192777925056,-0.01965055733721275,0
24,00700,33,3489,149.08464642545948,-0.042729907258658495,0
24,00700,42,1093,8.73498911037035,-0.007991755819186047,0
24,00700,44,3836,7.064651447918211,-0.0018416713889254984,0
24,00700,45,1654,-115.57056478267005,0.06987337653123944,0
24,00700,48,1277,157.97928943804558,-0.12371126815821894,0
24,00700,49,1569,-186.91896341598252,0.11913254519820428,0
24,00700,51,280,15.468713146433402,-0.055245404094405,0
24,00700,52,3510,25.326738412793976,-0.007215594989399993,0
24,00700,53,445,13.342946624776292,-0.02998414971859841,0
24,00700,54,2471,-41.09664504380358,0.016631584396521078,0
24,00700,56,2597,153.28068622919028,-0.05902221264119764,0
24,00700,61,6089,503.00387032496826,-0.08260861723188836,0
24,00700,62,6215,369.4394417160753,-0.05944319255286811,0
24,00700,71,1172,278.49356171155,-0.23762249292794368,0
24,00700,72,3776,704.2369328529235,-0.18650342501401576,0
24,00700,81,1276,100.2347535927351,-0.07855388212596795,0
24,00700,92,3755,150.98800255366876,-0.04020985420870007,0
24,00700,55,307,44.06396013142217,-0.1435308147603328,0
24,00801,11,71,0,-0,0
24,00801,21,572,67.99778220566566,-0.1188772416182966,0
24,00801,22,343,-9.654418494263403,0.02814699269464549,0
24,00801,23,2108,8.407076286819759,-0.00398817660665074,0
24,00801,31,382,31.265945632208574,-0.08184802521520569,0
24,00801,32,103,-1.382137691906133,0.01341881254277799,0
24,00801,33,2219,139.7715151067747,-0.06298851514500887,0
24,00801,42,241,3.125718774327976,-0.012969787445344298,0
24,00801,44,3867,-70.50245551523611,0.018231821958943913,0
24,00801,45,1728,-149.35482572895057,0.08643219081536492,0
24,00801,48,772,96.2789801048173,-0.12471370479898614,0
24,00801,49,1247,-114.49168134736136,0.09181369795297624,0
24,00801,51,860,100.9152574067667,-0.1173433225660078,0
24,00801,52,1089,-1.2954005978756666,0.0011895322294542393,0
24,00801,53,1846,113.33705414942301,-0.061396020665992965,0
24,00801,54,2218,6.691777202306285,-0.0030170321020316884,0
24,00801,56,2754,170.5409593351473,-0.06192482183556547,0
24,00801,61,5714,454.3972784694916,-0.07952349990715639,0
24,00801,62,10136,666.4330498836857,-0.06574911699720656,0
24,00801,71,930,344.38134361504865,-0.37030252001618136,0
24,00801,72,4807,890.0287469295993,-0.18515264134170986,0
24,00801,81,4445,458.21878059128414,-0.10308633984055886,0
24,00801,92,5205,208.6444788732012,-0.04008539459619619,0
24,00801,55,0,0,0,0
24,00802,11,206,0,-0,0
24,00802,22,164,-8.031943429326715,0.048975264812967774,0
24,00802,23,1354,5.399991125405101,-0.00398817660665074,0
24,00802,31,732,25.114787042656474,-0.0343098183642848,0
24,00802,32,37,-0.06287065294605698,0.0016992068363799184,0
24,00802,33,1090,65.39079557624096,-0.05999155557453299,0
24,00802,42,433,2.5825597895177577,-0.005964341315283505,0
24,00802,44,2453,-5.190151141297794,0.0021158382149603725,0
24,00802,45,2591,-140.72988626251967,0.054314892420887564,0
24,00802,48,1559,141.4323190404401,-0.09071989675461199,0
24,00802,49,1109,-34.23367000933379,0.03086895402104039,0
24,00802,51,2647,320.4412389660334,-0.12105826934870925,0
24,00802,52,2084,-21.61464367185436,0.010371710015285201,0
24,00802,53,542,23.85443913067006,-0.04401188031488941,0
24,00802,54,6414,-33.8827412075383,0.0052826225767911295,0
24,00802,56,2168,187.64695503450153,-0.08655302353989923,0
24,00802,61,12331,923.7069411431698,-0.07490932942528342,0
24,00802,62,5809,264.54296845195796,-0.04554019081631227,0
24,00802,71,1593,517.7271343362077,-0.32500133982185037,0
24,00802,72,4137,807.7943190961201,-0.19526089414941267,0
24,00802,81,3266,348.7487233069719,-0.10678160542160806,0
24,00802,92,3548,142.3677331651211,-0.040126193113055555,0
24,00802,55,109,15.644858808876275,-0.1435308147603328,0
24,00803,11,0,0,0,0
24,00803,22,548,-15.424551996665729,0.02814699269464549,0
24,00803,23,3543,14.13010971736357,-0.00398817660665074,0
24,00803,31,1238,51.26241658113531,-0.04140744473435809,0
24,00803,32,540,12.610073729234147,-0.023351988387470643,0
24,00803,33,707,38.52482811045003,-0.05449056309823201,0
24,00803,42,1404,27.140993412759613,-0.019331191889429923,0
24,00803,44,3198,-36.19479360383577,0.011317946717897364,0
24,00803,45,2641,-83.32577488585368,0.03155084244068674,0
24,00803,48,3401,284.2658638098435,-0.08358302376061261,0
24,00803,49,1042,-64.66483133685227,0.06205837940196955,0
24,00803,51,243,35.39537071343631,-0.1456599617836885,0
24,00803,52,1918,-11.512482202908036,0.006002336914967693,0
24,00803,53,469,18.651367057373605,-0.03976837325666014,0
24,00803,54,2188,-7.0762934100916475,0.0032341377559833855,0
24,00803,56,1551,187.99246946759374,-0.12120726593655302,0
24,00803,61,6545,546.8896777378594,-0.08355839232052856,0
24,00803,62,15204,873.7526981630368,-0.057468606824719604,0
24,00803,71,805,231.21818773106133,-0.28722756239883396,0
24,00803,72,2811,512.5648278004076,-0.18234252145158575,0
24,00803,81,3276,500.0807401663717,-0.15264979858558356,0
24,00803,92,4133,166.35947931972524,-0.04025150721503151,0
24,00804,11,71,0,-0,0
24,00804,22,272,-8.609598801590806,0.03165293677055443,0
24,00804,23,2709,10.803970427416854,-0.00398817660665074,0
24,00804,31,759,42.52254080470873,-0.05602442793769267,0
24,00804,32,834,29.473405870994288,-0.035339815193038714,0
24,00804,33,1583,63.367127272079685,-0.040029770860442,0
24,00804,42,1228,10.847686528773002,-0.008833620951769545,0
24,00804,44,3661,-16.443429785177997,0.004491513189068014,0
24,00804,45,1220,-77.1632885687097,0.06324859718746698,0
24,00804,48,990,169.41435229728992,-0.17112560838110094,0
24,00804,49,1048,-130.0932934126709,0.12413482195865544,0
24,00804,51,735,23.107886896140787,-0.031439301899511274,0
24,00804,52,3295,-30.01167582799745,0.009108247595750364,0
24,00804,53,1233,43.06732766051087,-0.03492889510179308,0
24,00804,54,9388,38.51662429359604,-0.004102750776906267,0
24,00804,56,2329,150.59852339501663,-0.064662311462008,0
24,00804,61,8219,606.0388997168483,-0.07373633041937562,0
24,00804,62,12259,550.3033965538882,-0.04488974602772561,0
24,00804,71,1098,398.9811240673171,-0.3633707869465548,0
24,00804,72,4301,905.4756159406376,-0.21052676492458441,0
24,00804,81,2847,249.15700765476598,-0.08751563317694624,0
24,00804,92,5094,205.52672894093988,-0.04034682546936393,0
24,00804,55,123,17.654290215520934,-0.1435308147603328,0
24,00805,11,86,0,-0,0
24,00805,21,47,-2.1813737522500487,0.04641220749468189,0
24,00805,22,391,-8.753714728034748,0.022388017207249995,0
24,00805,23,4152,16.55890927081387,-0.00398817660665074,0
24,00805,31,974,57.789684000099825,-0.05933232443542077,0
24,00805,32,1152,35.30423409250682,-0.03064603653863439,0
24,00805,33,945,40.04870373956142,-0.042379580676784566,0
24,00805,42,1077,3.552828102243268,-0.003298819036437575,0
24,00805,44,3113,-5.946126155941181,0.0019100951352204244,0
24,00805,45,2340,-132.58547332507956,0.056660458685931434,0
24,00805,48,3767,552.4876237158323,-0.1466651509731437,0
24,00805,49,1585,-102.83602846105988,0.06488077505429646,0
24,00805,51,1237,58.975811632659635,-0.047676484747501725,0
24,00805,52,2024,-17.900446106979,0.008844093926373024,0
24,00805,53,766,63.67406678112302,-0.08312541355237991,0
24,00805,54,3985,10.566119180343662,-0.002651472818153993,0
24,00805,56,2809,200.63667445542094,-0.07142637040064825,0
24,00805,61,4968,438.89663211081165,-0.08834473271151604,0
24,00805,62,8861,513.4473308510288,-0.057944625984767954,0
24,00805,71,1120,363.1117158086086,-0.3242068891148291,0
24,00805,72,4007,763.6607784805669,-0.19058167668594134,0
24,00805,81,2167,238.31167963239548,-0.10997308704771365,0
24,00805,92,3559,143.1023145852509,-0.04020857392111574,0
24,00805,55,54,7.750663997057972,-0.1435308147603328,0
24,00901,11,930,0,-0,0
24,00901,22,238,-7.661308340769158,0.032190371179702346,0
24,00901,23,3493,13.930700887031033,-0.00398817660665074,0
24,00901,31,516,28.54736355065438,-0.05532434796638446,0
24,00901,32,1183,2.3298777079123734,-0.001969465518100062,0
24,00901,33,2689,100.36841225052859,-0.03732555308684589,0
24,00901,42,1384,-3.3916629870468307,0.0024506235455540684,0
